evidence_level,switch_count,method,repetition,measured,switch,direction,latency_us,returncode,stderr
measured_emulation_calibration,64,direct_ovs_ofctl,0,0,s57,forward,10579.836,0,
measured_emulation_calibration,64,direct_ovs_ofctl,0,0,s57,reverse,11662.98,0,
measured_emulation_calibration,64,direct_ovs_ofctl,0,0,s58,forward,10689.773,0,
measured_emulation_calibration,64,direct_ovs_ofctl,0,0,s58,reverse,10002.959,0,
measured_emulation_calibration,64,direct_ovs_ofctl,0,0,s59,forward,10245.217,0,
measured_emulation_calibration,64,direct_ovs_ofctl,0,0,s59,reverse,10100.882,0,
measured_emulation_calibration,64,direct_ovs_ofctl,0,0,s60,forward,12013.87,0,
measured_emulation_calibration,64,direct_ovs_ofctl,0,0,s60,reverse,11683.973,0,
measured_emulation_calibration,64,direct_ovs_ofctl,0,0,s61,forward,11499.17,0,
measured_emulation_calibration,64,direct_ovs_ofctl,0,0,s61,reverse,10896.664,0,
measured_emulation_calibration,64,direct_ovs_ofctl,0,0,s62,forward,10629.324,0,
measured_emulation_calibration,64,direct_ovs_ofctl,0,0,s62,reverse,10231.433,0,
measured_emulation_calibration,64,direct_ovs_ofctl,0,0,s63,forward,10924.95,0,
measured_emulation_calibration,64,direct_ovs_ofctl,0,0,s63,reverse,11130.113,0,
measured_emulation_calibration,64,direct_ovs_ofctl,0,0,s64,forward,11046.564,0,
measured_emulation_calibration,64,direct_ovs_ofctl,0,0,s64,reverse,10988.349,0,
measured_emulation_calibration,64,daim_adapter,0,0,s1,forward,15727.726,0,
measured_emulation_calibration,64,daim_adapter,0,0,s1,reverse,14399.104,0,
measured_emulation_calibration,64,daim_adapter,0,0,s2,forward,13215.417,0,
measured_emulation_calibration,64,daim_adapter,0,0,s2,reverse,13518.59,0,
measured_emulation_calibration,64,daim_adapter,0,0,s3,forward,14091.764,0,
measured_emulation_calibration,64,daim_adapter,0,0,s3,reverse,14051.268,0,
measured_emulation_calibration,64,daim_adapter,0,0,s4,forward,13729.488,0,
measured_emulation_calibration,64,daim_adapter,0,0,s4,reverse,13480.872,0,
measured_emulation_calibration,64,daim_adapter,0,0,s5,forward,14056.993,0,
measured_emulation_calibration,64,daim_adapter,0,0,s5,reverse,13717.239,0,
measured_emulation_calibration,64,daim_adapter,0,0,s6,forward,14016.118,0,
measured_emulation_calibration,64,daim_adapter,0,0,s6,reverse,14267.261,0,
measured_emulation_calibration,64,daim_adapter,0,0,s7,forward,13842.178,0,
measured_emulation_calibration,64,daim_adapter,0,0,s7,reverse,13497.668,0,
measured_emulation_calibration,64,daim_adapter,0,0,s8,forward,14036.871,0,
measured_emulation_calibration,64,daim_adapter,0,0,s8,reverse,14238.298,0,
measured_emulation_calibration,64,daim_adapter,0,0,s9,forward,13766.449,0,
measured_emulation_calibration,64,daim_adapter,0,0,s9,reverse,13909.995,0,
measured_emulation_calibration,64,daim_adapter,0,0,s10,forward,13185.192,0,
measured_emulation_calibration,64,daim_adapter,0,0,s10,reverse,13601.939,0,
measured_emulation_calibration,64,daim_adapter,0,0,s11,forward,14281.783,0,
measured_emulation_calibration,64,daim_adapter,0,0,s11,reverse,13824.709,0,
measured_emulation_calibration,64,daim_adapter,0,0,s12,forward,13998.522,0,
measured_emulation_calibration,64,daim_adapter,0,0,s12,reverse,13817.932,0,
measured_emulation_calibration,64,daim_adapter,0,0,s13,forward,13654.811,0,
measured_emulation_calibration,64,daim_adapter,0,0,s13,reverse,13894.84,0,
measured_emulation_calibration,64,daim_adapter,0,0,s14,forward,14067.726,0,
measured_emulation_calibration,64,daim_adapter,0,0,s14,reverse,13777.604,0,
measured_emulation_calibration,64,daim_adapter,0,0,s15,forward,13129.289,0,
measured_emulation_calibration,64,daim_adapter,0,0,s15,reverse,13885.158,0,
measured_emulation_calibration,64,daim_adapter,0,0,s16,forward,13260.879,0,
measured_emulation_calibration,64,daim_adapter,0,0,s16,reverse,13738.96,0,
measured_emulation_calibration,64,daim_adapter,0,0,s17,forward,13949.985,0,
measured_emulation_calibration,64,daim_adapter,0,0,s17,reverse,13558.875,0,
measured_emulation_calibration,64,daim_adapter,0,0,s18,forward,13915.72,0,
measured_emulation_calibration,64,daim_adapter,0,0,s18,reverse,12956.024,0,
measured_emulation_calibration,64,daim_adapter,0,0,s19,forward,14668.263,0,
measured_emulation_calibration,64,daim_adapter,0,0,s19,reverse,14639.891,0,
measured_emulation_calibration,64,daim_adapter,0,0,s20,forward,14046.006,0,
measured_emulation_calibration,64,daim_adapter,0,0,s20,reverse,15186.334,0,
measured_emulation_calibration,64,daim_adapter,0,0,s21,forward,13944.723,0,
measured_emulation_calibration,64,daim_adapter,0,0,s21,reverse,12935.649,0,
measured_emulation_calibration,64,daim_adapter,0,0,s22,forward,13656.747,0,
measured_emulation_calibration,64,daim_adapter,0,0,s22,reverse,13720.311,0,
measured_emulation_calibration,64,daim_adapter,0,0,s23,forward,13804.587,0,
measured_emulation_calibration,64,daim_adapter,0,0,s23,reverse,13998.816,0,
measured_emulation_calibration,64,daim_adapter,0,0,s24,forward,13051.596,0,
measured_emulation_calibration,64,daim_adapter,0,0,s24,reverse,12880.534,0,
measured_emulation_calibration,64,daim_adapter,0,0,s25,forward,17063.217,0,
measured_emulation_calibration,64,daim_adapter,0,0,s25,reverse,13786.301,0,
measured_emulation_calibration,64,daim_adapter,0,0,s26,forward,13391.377,0,
measured_emulation_calibration,64,daim_adapter,0,0,s26,reverse,12994.307,0,
measured_emulation_calibration,64,daim_adapter,0,0,s27,forward,13246.828,0,
measured_emulation_calibration,64,daim_adapter,0,0,s27,reverse,14005.901,0,
measured_emulation_calibration,64,daim_adapter,0,0,s28,forward,13352.864,0,
measured_emulation_calibration,64,daim_adapter,0,0,s28,reverse,13177.412,0,
measured_emulation_calibration,64,daim_adapter,0,0,s29,forward,14496.351,0,
measured_emulation_calibration,64,daim_adapter,0,0,s29,reverse,14312.49,0,
measured_emulation_calibration,64,daim_adapter,0,0,s30,forward,12617.713,0,
measured_emulation_calibration,64,daim_adapter,0,0,s30,reverse,14917.849,0,
measured_emulation_calibration,64,daim_adapter,0,0,s31,forward,14084.987,0,
measured_emulation_calibration,64,daim_adapter,0,0,s31,reverse,14361.471,0,
measured_emulation_calibration,64,daim_adapter,0,0,s32,forward,14541.297,0,
measured_emulation_calibration,64,daim_adapter,0,0,s32,reverse,14472.932,0,
measured_emulation_calibration,64,daim_adapter,0,0,s33,forward,13935.098,0,
measured_emulation_calibration,64,daim_adapter,0,0,s33,reverse,14953.291,0,
measured_emulation_calibration,64,daim_adapter,0,0,s34,forward,13905.792,0,
measured_emulation_calibration,64,daim_adapter,0,0,s34,reverse,14884.927,0,
measured_emulation_calibration,64,daim_adapter,0,0,s35,forward,13968.523,0,
measured_emulation_calibration,64,daim_adapter,0,0,s35,reverse,13810.562,0,
measured_emulation_calibration,64,daim_adapter,0,0,s36,forward,13515.87,0,
measured_emulation_calibration,64,daim_adapter,0,0,s36,reverse,14226.593,0,
measured_emulation_calibration,64,daim_adapter,0,0,s37,forward,14393.972,0,
measured_emulation_calibration,64,daim_adapter,0,0,s37,reverse,13878.842,0,
measured_emulation_calibration,64,daim_adapter,0,0,s38,forward,13441.662,0,
measured_emulation_calibration,64,daim_adapter,0,0,s38,reverse,13917.901,0,
measured_emulation_calibration,64,daim_adapter,0,0,s39,forward,14972.969,0,
measured_emulation_calibration,64,daim_adapter,0,0,s39,reverse,14133.632,0,
measured_emulation_calibration,64,daim_adapter,0,0,s40,forward,13509.06,0,
measured_emulation_calibration,64,daim_adapter,0,0,s40,reverse,13780.752,0,
measured_emulation_calibration,64,daim_adapter,0,0,s41,forward,13710.243,0,
measured_emulation_calibration,64,daim_adapter,0,0,s41,reverse,13723.613,0,
measured_emulation_calibration,64,daim_adapter,0,0,s42,forward,13587.137,0,
measured_emulation_calibration,64,daim_adapter,0,0,s42,reverse,14594.567,0,
measured_emulation_calibration,64,daim_adapter,0,0,s43,forward,13988.41,0,
measured_emulation_calibration,64,daim_adapter,0,0,s43,reverse,14364.877,0,
measured_emulation_calibration,64,daim_adapter,0,0,s44,forward,13806.903,0,
measured_emulation_calibration,64,daim_adapter,0,0,s44,reverse,15075.852,0,
measured_emulation_calibration,64,daim_adapter,0,0,s45,forward,13681.401,0,
measured_emulation_calibration,64,daim_adapter,0,0,s45,reverse,12737.961,0,
measured_emulation_calibration,64,daim_adapter,0,0,s46,forward,14177.443,0,
measured_emulation_calibration,64,daim_adapter,0,0,s46,reverse,14133.759,0,
measured_emulation_calibration,64,daim_adapter,0,0,s47,forward,13952.21,0,
measured_emulation_calibration,64,daim_adapter,0,0,s47,reverse,14346.336,0,
measured_emulation_calibration,64,daim_adapter,0,0,s48,forward,12851.397,0,
measured_emulation_calibration,64,daim_adapter,0,0,s48,reverse,13819.853,0,
measured_emulation_calibration,64,daim_adapter,0,0,s49,forward,14135.903,0,
measured_emulation_calibration,64,daim_adapter,0,0,s49,reverse,14402.801,0,
measured_emulation_calibration,64,daim_adapter,0,0,s50,forward,14398.135,0,
measured_emulation_calibration,64,daim_adapter,0,0,s50,reverse,14523.175,0,
measured_emulation_calibration,64,daim_adapter,0,0,s51,forward,12980.769,0,
measured_emulation_calibration,64,daim_adapter,0,0,s51,reverse,13662.312,0,
measured_emulation_calibration,64,daim_adapter,0,0,s52,forward,13562.078,0,
measured_emulation_calibration,64,daim_adapter,0,0,s52,reverse,13814.724,0,
measured_emulation_calibration,64,daim_adapter,0,0,s53,forward,13666.642,0,
measured_emulation_calibration,64,daim_adapter,0,0,s53,reverse,13204.32,0,
measured_emulation_calibration,64,daim_adapter,0,0,s54,forward,13689.431,0,
measured_emulation_calibration,64,daim_adapter,0,0,s54,reverse,13594.746,0,
measured_emulation_calibration,64,daim_adapter,0,0,s55,forward,14632.66,0,
measured_emulation_calibration,64,daim_adapter,0,0,s55,reverse,14785.324,0,
measured_emulation_calibration,64,daim_adapter,0,0,s56,forward,14073.172,0,
measured_emulation_calibration,64,daim_adapter,0,0,s56,reverse,14882.741,0,
measured_emulation_calibration,64,daim_adapter,0,0,s57,forward,13408.657,0,
measured_emulation_calibration,64,daim_adapter,0,0,s57,reverse,14371.731,0,
measured_emulation_calibration,64,daim_adapter,0,0,s58,forward,13747.495,0,
measured_emulation_calibration,64,daim_adapter,0,0,s58,reverse,12845.637,0,
measured_emulation_calibration,64,daim_adapter,0,0,s59,forward,13758.678,0,
measured_emulation_calibration,64,daim_adapter,0,0,s59,reverse,13184.181,0,
measured_emulation_calibration,64,daim_adapter,0,0,s60,forward,14695.246,0,
measured_emulation_calibration,64,daim_adapter,0,0,s60,reverse,15502.399,0,
measured_emulation_calibration,64,daim_adapter,0,0,s61,forward,14780.168,0,
measured_emulation_calibration,64,daim_adapter,0,0,s61,reverse,14325.056,0,
measured_emulation_calibration,64,daim_adapter,0,0,s62,forward,13523.151,0,
measured_emulation_calibration,64,daim_adapter,0,0,s62,reverse,13753.101,0,
measured_emulation_calibration,64,daim_adapter,0,0,s63,forward,14358.74,0,
measured_emulation_calibration,64,daim_adapter,0,0,s63,reverse,15234.398,0,
measured_emulation_calibration,64,daim_adapter,0,0,s64,forward,15620.167,0,
measured_emulation_calibration,64,daim_adapter,0,0,s64,reverse,14009.763,0,
measured_emulation_calibration,64,daim_adapter,1,1,s1,forward,14953.586,0,
measured_emulation_calibration,64,daim_adapter,1,1,s1,reverse,14889.284,0,
measured_emulation_calibration,64,daim_adapter,1,1,s2,forward,13816.478,0,
measured_emulation_calibration,64,daim_adapter,1,1,s2,reverse,14737.706,0,
measured_emulation_calibration,64,daim_adapter,1,1,s3,forward,14337.615,0,
measured_emulation_calibration,64,daim_adapter,1,1,s3,reverse,13889.306,0,
measured_emulation_calibration,64,daim_adapter,1,1,s4,forward,13375.059,0,
measured_emulation_calibration,64,daim_adapter,1,1,s4,reverse,13432.935,0,
measured_emulation_calibration,64,daim_adapter,1,1,s5,forward,13792.203,0,
measured_emulation_calibration,64,daim_adapter,1,1,s5,reverse,13627.521,0,
measured_emulation_calibration,64,daim_adapter,1,1,s6,forward,14066.672,0,
measured_emulation_calibration,64,daim_adapter,1,1,s6,reverse,13573.083,0,
measured_emulation_calibration,64,daim_adapter,1,1,s7,forward,13473.146,0,
measured_emulation_calibration,64,daim_adapter,1,1,s7,reverse,12634.011,0,
measured_emulation_calibration,64,daim_adapter,1,1,s8,forward,14149.01,0,
measured_emulation_calibration,64,daim_adapter,1,1,s8,reverse,14806.873,0,
measured_emulation_calibration,64,daim_adapter,1,1,s9,forward,14144.395,0,
measured_emulation_calibration,64,daim_adapter,1,1,s9,reverse,13108.044,0,
measured_emulation_calibration,64,daim_adapter,1,1,s10,forward,13598.357,0,
measured_emulation_calibration,64,daim_adapter,1,1,s10,reverse,12918.129,0,
measured_emulation_calibration,64,daim_adapter,1,1,s11,forward,13485.86,0,
measured_emulation_calibration,64,daim_adapter,1,1,s11,reverse,14869.646,0,
measured_emulation_calibration,64,daim_adapter,1,1,s12,forward,13833.045,0,
measured_emulation_calibration,64,daim_adapter,1,1,s12,reverse,13999.545,0,
measured_emulation_calibration,64,daim_adapter,1,1,s13,forward,14388.271,0,
measured_emulation_calibration,64,daim_adapter,1,1,s13,reverse,12873.273,0,
measured_emulation_calibration,64,daim_adapter,1,1,s14,forward,13941.262,0,
measured_emulation_calibration,64,daim_adapter,1,1,s14,reverse,13998.202,0,
measured_emulation_calibration,64,daim_adapter,1,1,s15,forward,13995.307,0,
measured_emulation_calibration,64,daim_adapter,1,1,s15,reverse,14628.665,0,
measured_emulation_calibration,64,daim_adapter,1,1,s16,forward,13543.64,0,
measured_emulation_calibration,64,daim_adapter,1,1,s16,reverse,14401.111,0,
measured_emulation_calibration,64,daim_adapter,1,1,s17,forward,13691.803,0,
measured_emulation_calibration,64,daim_adapter,1,1,s17,reverse,13646.234,0,
measured_emulation_calibration,64,daim_adapter,1,1,s18,forward,13696.755,0,
measured_emulation_calibration,64,daim_adapter,1,1,s18,reverse,13749.249,0,
measured_emulation_calibration,64,daim_adapter,1,1,s19,forward,13166.075,0,
measured_emulation_calibration,64,daim_adapter,1,1,s19,reverse,14562.87,0,
measured_emulation_calibration,64,daim_adapter,1,1,s20,forward,14170.787,0,
measured_emulation_calibration,64,daim_adapter,1,1,s20,reverse,15171.01,0,
measured_emulation_calibration,64,daim_adapter,1,1,s21,forward,13963.752,0,
measured_emulation_calibration,64,daim_adapter,1,1,s21,reverse,13313.316,0,
measured_emulation_calibration,64,daim_adapter,1,1,s22,forward,12987.406,0,
measured_emulation_calibration,64,daim_adapter,1,1,s22,reverse,13662.347,0,
measured_emulation_calibration,64,daim_adapter,1,1,s23,forward,13623.197,0,
measured_emulation_calibration,64,daim_adapter,1,1,s23,reverse,13487.958,0,
measured_emulation_calibration,64,daim_adapter,1,1,s24,forward,13632.471,0,
measured_emulation_calibration,64,daim_adapter,1,1,s24,reverse,13255.788,0,
measured_emulation_calibration,64,daim_adapter,1,1,s25,forward,13636.793,0,
measured_emulation_calibration,64,daim_adapter,1,1,s25,reverse,13566.97,0,
measured_emulation_calibration,64,daim_adapter,1,1,s26,forward,13752.563,0,
measured_emulation_calibration,64,daim_adapter,1,1,s26,reverse,13495.049,0,
measured_emulation_calibration,64,daim_adapter,1,1,s27,forward,13409.491,0,
measured_emulation_calibration,64,daim_adapter,1,1,s27,reverse,13918.267,0,
measured_emulation_calibration,64,daim_adapter,1,1,s28,forward,14276.865,0,
measured_emulation_calibration,64,daim_adapter,1,1,s28,reverse,14336.785,0,
measured_emulation_calibration,64,daim_adapter,1,1,s29,forward,13684.418,0,
measured_emulation_calibration,64,daim_adapter,1,1,s29,reverse,14403.755,0,
measured_emulation_calibration,64,daim_adapter,1,1,s30,forward,15010.929,0,
measured_emulation_calibration,64,daim_adapter,1,1,s30,reverse,13631.422,0,
measured_emulation_calibration,64,daim_adapter,1,1,s31,forward,13771.698,0,
measured_emulation_calibration,64,daim_adapter,1,1,s31,reverse,14274.012,0,
measured_emulation_calibration,64,daim_adapter,1,1,s32,forward,15362.562,0,
measured_emulation_calibration,64,daim_adapter,1,1,s32,reverse,14035.758,0,
measured_emulation_calibration,64,daim_adapter,1,1,s33,forward,14277.872,0,
measured_emulation_calibration,64,daim_adapter,1,1,s33,reverse,14532.114,0,
measured_emulation_calibration,64,daim_adapter,1,1,s34,forward,13258.725,0,
measured_emulation_calibration,64,daim_adapter,1,1,s34,reverse,13559.25,0,
measured_emulation_calibration,64,daim_adapter,1,1,s35,forward,13620.554,0,
measured_emulation_calibration,64,daim_adapter,1,1,s35,reverse,12863.244,0,
measured_emulation_calibration,64,daim_adapter,1,1,s36,forward,13798.343,0,
measured_emulation_calibration,64,daim_adapter,1,1,s36,reverse,13324.1,0,
measured_emulation_calibration,64,daim_adapter,1,1,s37,forward,13248.99,0,
measured_emulation_calibration,64,daim_adapter,1,1,s37,reverse,16650.635,0,
measured_emulation_calibration,64,daim_adapter,1,1,s38,forward,13381.041,0,
measured_emulation_calibration,64,daim_adapter,1,1,s38,reverse,13514.519,0,
measured_emulation_calibration,64,daim_adapter,1,1,s39,forward,15066.653,0,
measured_emulation_calibration,64,daim_adapter,1,1,s39,reverse,13439.996,0,
measured_emulation_calibration,64,daim_adapter,1,1,s40,forward,13406.05,0,
measured_emulation_calibration,64,daim_adapter,1,1,s40,reverse,13782.733,0,
measured_emulation_calibration,64,daim_adapter,1,1,s41,forward,13052.446,0,
measured_emulation_calibration,64,daim_adapter,1,1,s41,reverse,13438.276,0,
measured_emulation_calibration,64,daim_adapter,1,1,s42,forward,13589.839,0,
measured_emulation_calibration,64,daim_adapter,1,1,s42,reverse,14464.592,0,
measured_emulation_calibration,64,daim_adapter,1,1,s43,forward,14009.148,0,
measured_emulation_calibration,64,daim_adapter,1,1,s43,reverse,13907.979,0,
measured_emulation_calibration,64,daim_adapter,1,1,s44,forward,14670.92,0,
measured_emulation_calibration,64,daim_adapter,1,1,s44,reverse,14300.538,0,
measured_emulation_calibration,64,daim_adapter,1,1,s45,forward,13625.98,0,
measured_emulation_calibration,64,daim_adapter,1,1,s45,reverse,13577.722,0,
measured_emulation_calibration,64,daim_adapter,1,1,s46,forward,13468.964,0,
measured_emulation_calibration,64,daim_adapter,1,1,s46,reverse,21062.483,0,
measured_emulation_calibration,64,daim_adapter,1,1,s47,forward,13599.272,0,
measured_emulation_calibration,64,daim_adapter,1,1,s47,reverse,14571.554,0,
measured_emulation_calibration,64,daim_adapter,1,1,s48,forward,13265.745,0,
measured_emulation_calibration,64,daim_adapter,1,1,s48,reverse,13345.867,0,
measured_emulation_calibration,64,daim_adapter,1,1,s49,forward,14015.982,0,
measured_emulation_calibration,64,daim_adapter,1,1,s49,reverse,14517.845,0,
measured_emulation_calibration,64,daim_adapter,1,1,s50,forward,13990.491,0,
measured_emulation_calibration,64,daim_adapter,1,1,s50,reverse,14457.764,0,
measured_emulation_calibration,64,daim_adapter,1,1,s51,forward,13111.957,0,
measured_emulation_calibration,64,daim_adapter,1,1,s51,reverse,14808.062,0,
measured_emulation_calibration,64,daim_adapter,1,1,s52,forward,13028.397,0,
measured_emulation_calibration,64,daim_adapter,1,1,s52,reverse,13434.626,0,
measured_emulation_calibration,64,daim_adapter,1,1,s53,forward,13855.864,0,
measured_emulation_calibration,64,daim_adapter,1,1,s53,reverse,13990.826,0,
measured_emulation_calibration,64,daim_adapter,1,1,s54,forward,14186.456,0,
measured_emulation_calibration,64,daim_adapter,1,1,s54,reverse,13818.968,0,
measured_emulation_calibration,64,daim_adapter,1,1,s55,forward,12730.172,0,
measured_emulation_calibration,64,daim_adapter,1,1,s55,reverse,14699.43,0,
measured_emulation_calibration,64,daim_adapter,1,1,s56,forward,14750.832,0,
measured_emulation_calibration,64,daim_adapter,1,1,s56,reverse,14794.478,0,
measured_emulation_calibration,64,daim_adapter,1,1,s57,forward,14171.865,0,
measured_emulation_calibration,64,daim_adapter,1,1,s57,reverse,14251.568,0,
measured_emulation_calibration,64,daim_adapter,1,1,s58,forward,12852.851,0,
measured_emulation_calibration,64,daim_adapter,1,1,s58,reverse,13792.093,0,
measured_emulation_calibration,64,daim_adapter,1,1,s59,forward,13668.661,0,
measured_emulation_calibration,64,daim_adapter,1,1,s59,reverse,13279.875,0,
measured_emulation_calibration,64,daim_adapter,1,1,s60,forward,13788.069,0,
measured_emulation_calibration,64,daim_adapter,1,1,s60,reverse,15206.533,0,
measured_emulation_calibration,64,daim_adapter,1,1,s61,forward,14633.856,0,
measured_emulation_calibration,64,daim_adapter,1,1,s61,reverse,15243.555,0,
measured_emulation_calibration,64,daim_adapter,1,1,s62,forward,13452.277,0,
measured_emulation_calibration,64,daim_adapter,1,1,s62,reverse,13866.22,0,
measured_emulation_calibration,64,daim_adapter,1,1,s63,forward,15175.801,0,
measured_emulation_calibration,64,daim_adapter,1,1,s63,reverse,14631.592,0,
measured_emulation_calibration,64,daim_adapter,1,1,s64,forward,13658.012,0,
measured_emulation_calibration,64,daim_adapter,1,1,s64,reverse,14691.967,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s1,forward,11427.612,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s1,reverse,10833.096,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s2,forward,10544.217,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s2,reverse,10578.28,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s3,forward,10874.071,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s3,reverse,10090.392,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s4,forward,10849.604,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s4,reverse,11055.778,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s5,forward,10037.224,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s5,reverse,10724.081,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s6,forward,11514.799,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s6,reverse,10670.955,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s7,forward,10906.75,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s7,reverse,10627.718,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s8,forward,10223.623,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s8,reverse,10761.076,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s9,forward,10346.548,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s9,reverse,10436.207,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s10,forward,10969.596,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s10,reverse,10561.647,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s11,forward,10699.738,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s11,reverse,11014.049,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s12,forward,10475.842,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s12,reverse,11083.891,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s13,forward,11314.449,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s13,reverse,10425.733,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s14,forward,10531.02,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s14,reverse,10470.521,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s15,forward,11030.179,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s15,reverse,10913.286,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s16,forward,10903.441,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s16,reverse,11015.641,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s17,forward,11057.998,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s17,reverse,10884.545,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s18,forward,10702.126,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s18,reverse,11232.122,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s19,forward,10621.517,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s19,reverse,11318.429,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s20,forward,12170.36,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s20,reverse,10721.357,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s21,forward,10899.922,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s21,reverse,10888.274,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s22,forward,10470.856,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s22,reverse,10960.672,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s23,forward,10715.366,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s23,reverse,10387.23,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s24,forward,10557.792,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s24,reverse,10055.03,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s25,forward,10793.713,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s25,reverse,10975.629,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s26,forward,10438.512,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s26,reverse,11520.623,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s27,forward,11679.538,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s27,reverse,10920.786,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s28,forward,10468.342,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s28,reverse,10906.584,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s29,forward,10726.469,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s29,reverse,12030.717,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s30,forward,11378.132,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s30,reverse,11476.841,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s31,forward,10592.003,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s31,reverse,10724.794,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s32,forward,11053.981,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s32,reverse,14634.803,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s33,forward,11670.484,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s33,reverse,11367.006,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s34,forward,10783.831,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s34,reverse,10831.439,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s35,forward,10169.17,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s35,reverse,10098.241,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s36,forward,11066.793,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s36,reverse,10804.516,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s37,forward,10889.849,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s37,reverse,10378.942,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s38,forward,10190.483,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s38,reverse,10506.104,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s39,forward,11909.985,0,
measured_emulation_calibration,64,direct_ovs_ofctl,1,1,s39,reverse,10625.603,0,
